HostName,Redshift,SNName,Type,Offset,Av,NUVmag,,umag,,gmag,,rmag,,imag,,zmag,,ymag,,Jmag,,Hmag,,Kmag,,W1mag,,W2mag,
NGC 3941,0.003102,2018pv,Ia,4.850292562,0,15.8832,0.0199,12.839,0.002,11.25739956,0.000114,10.59389973,0.000077,10.2173996,0.000066,10.06309986,0.000101,9.796819687,0.000122,10.526,0.056,10.11,0.081,9.825,0.07,8.456,0.022,8.483,0.019
NGC 5618,0.023863,2018rz,IIP,26,0.157,---,---,15.854,0.013,16.59440041,0.001912,17.1590004,0.001945,16.01000023,0.000665,14.13249969,0.001302,13.13099957,0.001984,14.43,0.099,13.748,0.102,13.581,0.09,12.284,0.026,12.33,0.029
WISEA J204717.35-843728.8,0.050148,2018wh,Ib/Ic,1,0.441,22.4457,0.4252,---,---,---,---,---,---,---,---,---,---,---,---,15.993,0.107,15.173,0.113,14.985,0.144,12.846,0.024,12.812,0.024
WISEA J065015.48+270834.9,'---,2018xi,Ia,11.52,0.725,---,---,---,---,---,---,---,---,---,---,---,---,---,---,16.597,0.175,16.077,---,14.956,---,17.335,0.183,16.992,---
NGC 4767,0.00999,2018xx,Ia,82.7397361,0.405,---,---,---,---,---,---,---,---,---,---,---,---,---,---,11.877,0.098,11.166,0.132,10.747,0.083,9.334,0.023,9.348,0.02
NGC 3884,0.023123,2018yn,Ic,16.4,0,---,---,15.323,0.008,14.2166996,0.000707,13.68179989,0.000504,13.62440014,0.000447,12.82979965,0.000625,12.15559959,0.000861,13.015,0.062,12.208,0.067,11.717,0.039,10.624,0.022,10.515,0.02
UGC 07840,0.013385,2018yo,IIP,8.017380427,0.021,---,---,17.352,0.031,15.92840004,0.002257,15.61229992,0.00228,15.39210033,0.002845,15.22389984,0.003202,15.08530045,0.005345,---,---,---,---,---,---,14.444,0.031,14.211,0.051
NGC 1888,0.007672,2018yu,Ia,54.01494145,0.449,---,---,---,---,19.75289917,0.020287,15.40680027,0.001653,12.28390026,0.00019,11.1722002,0.000196,10.9701004,0.00034,12.905,0.163,11.991,0.16,11.36,0.139,9.513,0.025,9.246,0.02
NGC 2146,0.002975,2018zd,IIn,110.4226143,0.305,---,---,---,---,16.26889992,0.001573,15.12349987,0.000641,12.61270046,0.000196,11.87080002,0.000419,11.72729969,0.000414,11.095,---,10.284,0.062,9.122,0.029,7.667,0.022,7.069,0.02
CGCG 250-037,0.043004,2018zs,Ia,10.6,0.029,---,---,16.742,0.013,15.08290005,0.001539,14.32400036,0.000795,13.9083004,0.00044,13.67210007,0.000859,13.44040012,0.002031,13.635,0.06,13.143,0.095,12.737,0.066,11.726,0.023,11.776,0.021
WISEA J150130.52+045242.4,'---,2019aah,II,2.6,0.105,20.1247,0.1188,19.543,0.075,18.48380089,0.01076,18.11700058,0.010664,17.90229988,0.009325,17.9531002,0.013186,17.98390007,0.026773,15.599,0.086,15.1,0.125,14.533,0.109,16.197,0.062,16.06,0.177
NGC 6181,0.007909,2019aai,II,48.9,0.229,14.637,0.006,14.82,0.006,14.92420006,0.000673,12.09560013,0.000197,11.47039986,0.000134,11.32660007,0.00025,13.2347002,0.000977,12.225,0.053,11.703,0.07,11.265,0.056,9.723,0.024,9.527,0.02
WISEA J121706.47-263726.0,0.013446,2019aax,II,20.26650654,0.349,18.0768,0.0373,---,---,16.18619919,0.004569,16.23889923,0.005527,15.75220013,0.004783,15.69509983,0.004486,15.64939976,0.006938,14.024,0.079,13.256,0.099,12.884,0.065,14.51,0.033,14.418,0.056
CGCG 058-066,0.015295,2019abb,Ic,3,0.121,16.7364,0.0188,18.296,0.046,15.31120014,0.000997,15.00179958,0.00078,14.86839962,0.000812,14.66460037,0.001649,14.56589985,0.00331,15.538,0.132,13.888,---,13.758,---,12.916,0.029,12.787,0.034
WISEA J163645.36+184118.5,'---,2019agm,Ia,5.8,0.277,18.5829,0.0368,17.44,0.017,15.77120018,0.001897,15.13739967,0.00135,14.85529995,0.001052,14.60960007,0.002437,15.01869965,0.004558,13.36,0.044,12.553,0.046,12.236,0.038,12.351,0.022,12.209,0.022
WISEA J170104.48+255208.1,0.038619,2019ago,Ia,4.169887301,0.165,18.7769,0.0508,17.947,0.016,17.0041008,0.002155,16.58609962,0.001751,16.34690094,0.001511,16.23920059,0.003305,16.08959961,0.006217,15.968,0.139,15.368,0.148,14.939,0.166,13.822,0.026,13.644,0.032
IC 0893,0.020253,2019ahg,Ic,14.3,0.053,18.3594,0.0511,16.218,0.01,14.51249981,0.00103,13.76640034,0.000637,13.35789967,0.000757,13.17339993,0.000873,12.92840004,0.001789,13.938,0.116,13.089,0.116,12.573,0.075,11.516,0.023,11.576,0.024
WISEA J120141.91+202418.4,0.022973,2019ahs,Ia,14.9,0.043,18.5333,0.0732,17.176,0.018,15.47089958,0.002023,14.79240036,0.001406,15.83679962,0.002083,14.21889973,0.001419,13.99040031,0.002353,16.549,0.171,14.897,---,14.588,---,11.998,0.022,11.915,0.022
NGC 3304,0.02314,2019aik,Ia,10.80941395,0,17.7125,0.05,15.833,0.007,14.0060997,0.000709,13.24979973,0.000314,12.86060047,0.000199,12.62790012,0.00038,12.33160019,0.000917,12.672,0.072,12.169,0.098,11.63,0.063,10.541,0.023,10.505,0.021
WISEA J061356.56-380229.0,'---,2019ako,Ia,6.8,0.313,19.2334,0.1041,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,15.006,0.035,14.756,0.056
UGC 03044,0.017459,2019akq,Ia,16.35439441,1.073,---,---,18.876,0.068,16.55929947,0.006772,16.06209946,0.005581,15.49479961,0.002424,15.1257,0.004392,15.2823,0.007178,16.06,0.137,15.337,0.169,14.145,---,13.594,0.028,13.556,0.036
ESO 508- G 032,0.032926,2019apd,Ia,5.773374028,0.353,17.9495,0.0567,---,---,15.65569973,0.002921,15.11279964,0.002024,14.75699997,0.002293,14.29710007,0.001951,13.97529984,0.003276,15.074,0.11,14.371,0.14,14.18,0.119,12.676,0.023,12.596,0.026
WISEA J153336.01+012340.3,0.037506,2019aqn,II,4.5,0.153,18.6172,0.0496,18.155,0.037,16.96319962,0.004443,16.59539986,0.004823,16.31189919,0.005347,16.33340073,0.0064,16.23730087,0.013244,---,---,---,---,---,---,14.959,0.035,14.76,0.068
UGC 07367,0.013653,2019arb,Ia,10.11464884,0,18.5022,0.0524,15.068,0.004,13.3366003,0.00033,12.63360023,0.000247,12.25909996,0.000192,12.01159954,0.000297,11.75329971,0.000495,12.388,0.055,11.544,0.055,11.134,0.04,10.234,0.022,10.283,0.02
2MASX J10141233-3509367,0.029761,2019ata,Ia,19.6,0.409,---,---,---,---,---,---,---,---,---,---,---,---,---,---,16.62,0.329,14.701,---,14.394,---,---,---,---,---
WISEA J072424.96+420330.0,0.070839,2019aux,Ia,29.9,0.317,---,---,---,---,18.31119919,0.008261,17.41690063,0.00357,16.97859955,0.002686,16.73310089,0.004471,16.53949928,0.008413,15.742,0.088,15.228,0.106,14.625,0.101,14.249,0.027,14.145,0.045
KUG 0728+583,0.039808,2019ava,Ia,7.564003038,0.145,17.9908,0.0502,---,---,15.64239979,0.00152,15.09829998,0.001469,14.92920017,0.00086,14.70880032,0.002056,14.48639965,0.00356,15.048,0.139,14.417,0.148,14.057,0.11,12.329,0.022,12.149,0.023
WISEA J100158.70+432138.8,0.062749,2019avh,Ia,4.5,0,20.9734,0.2875,19.321,0.04,17.88870049,0.007623,17.29999924,0.003581,16.9496994,0.0022,16.82369995,0.004223,16.61330032,0.010243,15.916,0.095,14.962,0.079,14.511,0.107,13.976,0.026,13.53,0.032
WISEA J100132.01+391536.2,0.063037,2019avi,Ia,1.7,0.037,21.404,0.4543,17.665,0.016,15.77400017,0.00185,15.07540035,0.001178,14.74810028,0.00065,14.48239994,0.00112,14.27869987,0.002233,15.916,0.095,14.962,0.079,14.511,0.107,12.29,0.022,12.279,0.023
SDSS J132119.33+524644.8,'---,2019avp,Ia,2.4,0,20.2468,0.1583,19.917,0.063,19.00650024,0.016824,18.87899971,0.011389,18.60040092,0.009165,18.64979935,0.020539001,18.7262001,0.037749998,---,---,---,---,---,---,---,---,---,---
MSPM 00829,0.04123,2019avx,Ia,5.8,0.04,19.3608,0.0531,18.185,0.027,16.93350029,0.004541,16.5359993,0.003895,16.32920074,0.003453,16.13800049,0.00736,16.10090065,0.012974,---,---,---,---,---,---,14.585,0.029,14.399,0.038
ESO 272- G 011,0.01487,2019axz,II,14.4,0.449,---,---,---,---,---,---,---,---,---,---,---,---,---,---,14.738,0.163,13.955,0.189,13.502,0.128,11.785,0.023,11.743,0.023
WISEA J041958.36-071542.2,0.032419,2019aya,Ia-91T,18.9,0.129,---,---,---,---,16.26210022,0.003886,15.52680016,0.002464,14.86209965,0.001465,14.74940014,0.002596,14.73270035,0.005825,13.774,0.093,13.104,0.115,12.595,0.078,12.826,0.024,12.733,0.026
WISEA J180104.03+302740.4,'---,2019ayb,Ia,2.6,0.189,---,---,---,---,23.0298996,0.204028994,19.97870064,0.025628,19.44169998,0.010967,18.96069908,0.013739,18.52420044,0.035544001,14.348,0.055,13.702,0.071,13.456,0.064,15.855,0.044,15.955,0.119
WISEA J101331.71+293304.9,0.048569,2019bak,Ia,2.6,0.085,---,---,18.215,0.03,17.27700043,0.004841,17.07699966,0.005486,16.93490028,0.00505,16.96479988,0.008643,17.05690002,0.015429,13.441,0.065,12.71,0.085,12.314,0.06,15.479,0.041,15.342,0.097
UGC 05687,0.011885,2019bao,IIb,49.17280954,0.017,---,---,16.612,0.017,19.66819954,0.010223,14.5284996,0.001457,14.27460003,0.001063,14.08959961,0.001898,14.25269985,0.00378,15.687,0.194,13.748,---,13.472,---,12.841,0.024,12.737,0.029
UGC 01227,0.035938,2019baw,Ia,0.828694202,0.093,17.5986,0.044,17.247,0.023,15.70359993,0.00225,15.18309975,0.001596,14.93529987,0.001372,14.70750046,0.0026,14.48789978,0.004592,15.701,0.098,14.854,0.121,14.586,0.115,13.262,0.024,13.225,0.028
ESO 549- G 029,0.027429,2019bco,Ia,15.7,0.077,19.302,0.1469,---,---,14.81540012,0.000919,14.07400036,0.000653,13.6814003,0.000467,13.39890003,0.00068,13.16889954,0.001214,12.754,---,14.026,0.09,11.819,---,11.243,0.022,11.293,0.022
WISEA J050133.51-141557.1,'---,2019bcs,II,1.38,0.173,---,---,---,---,17.58709908,0.00592,16.80459976,0.004504,16.56780052,0.00406,16.56290054,0.006455,16.58239937,0.014881,15.057,0.105,14.301,0.126,13.922,0.095,14.786,0.032,14.579,0.054
WISEA J165845.90+665307.2,'---,2019bfk,Ia,0.1,0.117,---,---,21.012,0.107,20.79220009,0.034616999,19.43770027,0.010592,18.98130035,0.009024,18.92040062,0.022980999,18.42370033,0.033456001,15.346,0.058,14.704,0.076,14.435,0.071,15.28,0.031,14.588,0.04
WISEA J174922.51+443103.9,'---,2019bgg,Ia,1.9,0.141,19.7392,0.1157,18.044,0.018,16.43000031,0.002691,15.77810001,0.00161,15.41870022,0.001159,15.19110012,0.001759,14.93599987,0.003447,15.791,0.098,15.077,0.112,14.918,0.141,12.682,0.023,12.594,0.023
UGC 05072,0.035172,2019bic,Ia,22.07571151,0.021,16.9116,0.0193,16.138,0.013,15.1086998,0.001916,18.73489952,0.006861,14.40069962,0.000823,14.2723999,0.002103,14.16520023,0.003668,15.628,0.156,15.078,0.219,14.659,0.176,12.845,0.025,12.763,0.028
WISEA J103232.63-190421.4,'---,2019bip,II,10.2,0.205,19.8647,0.1298,---,---,18.22599983,0.014413,18.17230034,0.019769,17.85079956,0.01208,17.89550018,0.017101999,18.56240082,0.042523,16.416,0.182,15.971,0.256,14.541,---,16.29,0.063,16.471,0.24
ESO 420- G 003,0.01378,2019bjm,Ia,7.920318082,0,15.1654,0.0097,---,---,13.76720047,0.001068,15.54329967,0.00255,13.19970036,0.000814,12.95030022,0.001337,12.6885004,0.002027,14.65,0.147,13.997,0.16,13.861,0.171,11.785,0.024,11.759,0.022
WISEA J100023.63-030109.7,'---,2019bkc,Ic,16.1,0.073,---,---,26.874,0.381,24.51659966,0.57920903,22.19440079,0.113799997,21.26849937,0.101971999,21.11730003,0.092675999,20.90710068,0.186214998,13.83,0.033,13.197,0.032,12.869,0.036,17.534,0.199,17.067,---
WISEA J163425.34+113648.9,0.05006,2019blp,Ia,1.6,0.201,22.3539,0.3978,18.422,0.031,16.79380035,0.002625,16.04630089,0.001173,15.6885004,0.001253,15.48149967,0.002014,15.22560024,0.00327,15.003,0.08,14.374,0.102,13.926,0.075,13.217,0.025,13.168,0.029
WISEA J141043.40+543649.9,'---,2019buj,Ia,0.8,0,---,---,20.479,0.108,19.61490059,0.020197,19.36160088,0.01901,19.16340065,0.017795,19.13769913,0.026331,19.28249931,0.062857002,---,---,---,---,---,---,17.248,0.097,17.124,---
WISEA J144948.08+544847.0,0.044767,2019bum,Ia,2.6,0,19.5266,0.1204,18.869,0.036,17.57250023,0.005536,17.26860046,0.005317,16.99670029,0.004411,16.94499969,0.007179,16.78000069,0.010737,16.598,0.129,15.428,---,15.922,0.208,14.947,0.029,14.832,0.045
ARK 539,0.016895,2019bvt,Ia,4.792018013,0.221,18.7323,0.0673,---,---,14.61380005,0.000811,13.96879959,0.00061,13.61219978,0.0004,13.42240047,0.000877,13.28209972,0.001703,13.372,0.046,12.5,0.039,12.311,0.035,11.445,0.022,11.245,0.02
ESO 274- G 021,0.011453,2019bvu,Ia,7.9,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,15.265,0.139,14.424,0.195,14.123,0.135,12.183,0.025,12.17,0.024
ESO 511- G 007,0.021802,2019bwa,Ib-pec,4.7,0.269,17.4977,0.0348,---,---,14.5564003,0.000999,13.91069984,0.000811,13.56669998,0.000584,16.48810005,0.001624,13.15680027,0.001157,13.99,0.125,13.176,0.16,12.622,0.09,11.059,0.023,10.931,0.021
ESO 264- G 041,0.020192,2019bwb,IIn,9.614912014,0.797,---,---,---,---,---,---,---,---,---,---,---,---,---,---,15.446,0.127,14.738,0.151,14.518,0.155,12.623,0.025,12.415,0.024
UGC 03561,0.01863,2019bwm,Ia,17.72338376,0.417,17.5719,0.0259,---,---,14.35859966,0.000936,13.70250034,0.000532,13.33080006,0.000279,13.09329987,0.000616,12.87849998,0.001497,12.563,0.034,11.97,0.051,11.604,0.039,10.837,0.022,10.746,0.021
2MASX J14515326+5524271,0.038188,2019bxh,Ia,0.7,0.005,---,---,18.576,0.031,16.86770058,0.004059,16.20870018,0.002875,15.91399956,0.00236,15.6498003,0.002646,15.52089977,0.006283,16.035,0.127,15.355,0.147,15.162,0.155,14.26,0.037,14.211,0.044
WISEA J170836.48+214653.5,0.057538,2019byv,Ia,1.5,0.269,21.032,0.2735,18.092,0.031,16.37560081,0.003136,15.62800026,0.001573,15.2177,0.001167,14.99660015,0.002541,14.77040005,0.003566,15.198,0.102,13.79,---,14.171,0.126,12.602,0.024,12.547,0.025
ESO 580- G 029,0.008633,2019bzd,IIP,23.53342184,0.377,---,---,---,---,15.4975996,0.001373,13.26990032,0.000555,12.90639973,0.000436,12.57759953,0.000669,13.02799988,0.001365,14.221,0.166,13.428,0.214,12.903,0.148,10.891,0.023,10.785,0.021
WISEA J180610.49+652046.2,'---,2019cbc,IIn,8.8,0.141,19.0213,0.0697,18.483,0.059,16.81979942,0.004751,16.27319908,0.003405,16.10379982,0.002791,15.96539974,0.005832,15.94200039,0.011439,16.484,0.133,16.089,0.202,14.672,---,14.763,0.03,14.683,0.039
NGC 3362,0.027746,2019cda,Ic,32.4,0.049,---,---,15.382,0.007,14.2652998,0.000742,13.76369953,0.000713,12.9350996,0.000401,12.96140003,0.000705,12.47850037,0.001406,14.455,0.136,13.693,0.129,13.244,0.119,11.474,0.023,11.039,0.022
UGC 09045,0.027773,2019cdc,Ia-91bg,12.5,0,---,---,16.478,0.012,14.89249992,0.001484,14.14820004,0.00085,13.7656002,0.000486,13.5309,0.000751,13.29710007,0.001336,13.67,0.087,12.759,0.078,12.419,0.069,11.359,0.022,11.314,0.02
WISEA J100415.44-080210.2,'---,2019cex,Ia,2.16,0.165,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,17.689,0.194,16.508,---
WISEA J185753.28+453533.8,'---,2019cmv,SLSN-II,10.4,0.185,---,---,---,---,18.0265007,0.005342,17.22249985,0.002837,16.77499962,0.001765,16.45770073,0.00404,16.31949997,0.006586,15.644,0.067,15.017,0.076,14.627,0.118,13.987,0.024,13.9,0.029
WISEA J162355.21+532412.7,'---,2019cnb,Ia,1.8,0,20.8727,0.2075,21.132,0.311,19.72340012,0.02335,19.29560089,0.019935001,19.0625,0.015724,19.3470993,0.030312,19.14900017,0.068570003,---,---,---,---,---,---,17.332,0.072,17.689,0.35
WISEA J095013.13-140129.3,'---,2019cpe,Ia,10.2,0.165,19.6856,0.1293,---,---,16.94009972,0.004068,16.30170059,0.002468,15.92169952,0.00208,15.78170013,0.002875,15.60270023,0.006374,16.039,0.139,15.061,0.159,15.017,0.179,14.129,0.046,14.02,0.061
IC 1056,0.01335,2019cth,Ia,18.07261714,0.057,15.9085,0.0149,15.555,0.009,14.30020046,0.001087,16.88800049,0.003331,13.79640007,0.000848,13.71700001,0.001274,13.32549953,0.002411,14.893,0.076,14.269,0.114,14.254,0.105,12.755,0.026,12.686,0.028
WISEA J163054.20+463524.5,0.018346,2019cvz,IIP,6.7,0,17.4767,0.0223,17,0.02,16.02090073,0.003442,15.69779968,0.002472,15.56630039,0.002591,15.35379982,0.004851,15.55449963,0.008398,---,---,---,---,---,---,14.834,0.03,14.757,0.046
WISEA J122622.95+713350.6,'---,2019cww,Ia,0.6,0.021,---,---,---,---,15.81050014,0.001803,15.24510002,0.001215,14.90289974,0.001105,14.74359989,0.001589,14.49769974,0.003249,16.545,0.148,16.164,0.206,14.917,---,12.692,0.024,12.648,0.023
IC 2695,0.024784,2019cxx,Ia,5.6,0.007,18.1885,0.0527,17.484,0.02,16.37229919,0.002828,15.90670013,0.002404,15.76350021,0.002047,15.57919979,0.003784,15.56569958,0.008492,16.64,0.207,15.116,---,14.721,---,14.451,0.03,14.288,0.05
WISEA J140517.31-395319.2,'---,2019daj,Ia,13.9,0.057,---,---,---,---,---,---,---,---,---,---,---,---,---,---,16.44,0.184,14.748,---,15.089,0.187,15.086,0.035,15.308,0.103
WISEA J220306.42+363838.4,'---,2019ddp,Ia,13.8,0.769,19.0457,0.1119,---,---,16.73089981,0.002303,15.73900032,0.001357,15.3142004,0.001093,15.01720047,0.0016,14.9197998,0.004478,16.816,0.175,16.023,0.215,15.687,0.218,12.494,0.023,12.518,0.023
IC 0582,0.025439,2019dfa,Ia,8.465812242,0.081,16.1481,0.0221,15.425,0.006,14.29039955,0.000752,13.81019974,0.000615,13.51239967,0.000613,13.42609978,0.000855,13.22609997,0.001518,14.664,0.142,14.118,0.195,13.718,0.132,11.894,0.025,11.839,0.023
UGC 08752,0.021229,2019dhc,II,4.7,0,17.1145,0.0484,16.631,0.013,15.48499966,0.001811,14.94740009,0.001811,14.63500023,0.001452,15.35680008,0.002494,14.41849995,0.003346,15.327,0.074,14.801,0.095,14.564,0.107,13.213,0.025,13.188,0.027
2MASS J09002950-4013237,'---,2019dhg,Ia,12.96,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,16.613,0.135,16.244,0.166,15.844,0.261,---,---,---,---
UGC 12248,0.016261,2019dma,II,5.3,0.401,---,---,---,---,16.47739983,0.004335,16.37669945,0.005063,15.51690006,0.001928,15.47999954,0.004755,15.36900043,0.009208,---,---,---,---,---,---,14.418,0.03,14.265,0.042
MCG +10-16-097,0.056605,2019drf,Ia,0.3,0,21.0401,0.2466,17.166,0.015,15.30070019,0.001524,14.52169991,0.001008,14.17140007,0.000856,13.88920021,0.001499,13.76270008,0.002511,13.778,0.039,12.96,0.051,12.817,0.051,11.984,0.022,12.013,0.021
MCG +00-57-004,0.015554,2019dtt,IIP,13.22965639,0.209,---,---,17.273,0.039,16.25919914,0.003587,16.03790092,0.002565,15.64500046,0.001731,15.43410015,0.005167,15.54329967,0.010252,---,---,---,---,---,---,14.65,0.033,14.519,0.061
CGCG 108-064,0.043461,2019due,Ia,20.2,0.029,19.7903,0.0941,17.213,0.027,15.1729002,0.001647,14.53460026,0.000934,14.17459965,0.000458,13.93169975,0.001242,13.73750019,0.002469,13.952,0.077,13.042,0.075,12.566,0.051,11.616,0.023,11.448,0.021
WISEA J145718.07+111827.0,0.050742,2019duh,Ia,0.6,0.037,21.7774,0.4098,18.755,0.029,16.97809982,0.00267,16.22389984,0.001813,15.85359955,0.001502,15.67029953,0.002047,15.45769978,0.003819,14.243,0.081,13.473,0.09,13.008,0.06,13.405,0.024,13.375,0.029
IC 1073,0.027557,2019dwq,Ia,19.63522392,0.093,21.4491,0.2759,17.365,0.016,15.46870041,0.000994,14.69260025,0.000747,14.29030037,0.000593,14.04319954,0.000696,13.78950024,0.001167,13.375,0.043,12.759,0.053,12.449,0.057,11.797,0.023,11.858,0.021
KUG 0857+528,0.029829,2019dyo,Ia,12.6,0.033,17.8644,0.0325,16.734,0.01,15.3423996,0.002251,14.77900028,0.001047,14.51179981,0.000711,14.35449982,0.001612,14.07999992,0.003008,14.885,0.128,13.406,---,13.83,0.121,12.231,0.024,12.129,0.023
WISEA J104331.99+482637.7,0.041313,2019ecs,Ia,8.9,0,18.4136,0.04,17.816,0.023,17.10070038,0.003751,16.63409996,0.003098,16.52249908,0.00253,16.47610092,0.005643,16.59740067,0.015083,16.652,0.145,15.095,---,15.525,0.173,15.008,0.033,14.784,0.06
MESSIER 100,0.00524,2019ehk,Ib,24.08202841,0.053,14.1901,0.0076,---,---,11.13490009,0.000092,9.71792984,0.00002,10.55700016,0.000072,14.8835001,0.001508,8.273539543,0.000021,13.273,0.162,10.908,---,10.622,---,9.243,0.023,9.024,0.02
WISEA J001156.29-182130.4,'---,2019eif,II,3.06,0.045,---,---,---,---,18.6772995,0.009633,17.91720009,0.005368,17.55430031,0.00523,17.34079933,0.008449,17.16530037,0.013976,13.331,0.023,13.086,0.026,13.108,0.03,14.98,0.038,14.949,0.082
NGC 5353,0.007755,2019ein,Ia-pec,39.21836285,0,16.6718,0.0269,13.5,0.003,11.79189968,0.000145,11.05589962,0.000097,10.71010017,0.000081,10.43039989,0.000098,10.11940002,0.000156,10.986,0.048,10.398,0.066,10.047,0.051,8.738,0.023,8.75,0.02
NGC 6695,0.018336,2019eix,Ic,7.188063686,0.281,---,---,15.903,0.012,14.8494997,0.001315,13.37730026,0.000468,13.01109982,0.000286,12.83810043,0.000966,12.55239964,0.001502,13.784,0.077,12.959,0.078,12.551,0.058,11.327,0.023,11.289,0.02
ESO 430- G 020,0.003406,2019ejj,II,4.1,---,---,---,---,---,15.03180027,0.00154,14.18809986,0.000937,13.76850033,0.000652,13.47140026,0.00084,13.71479988,0.002205,13.688,---,13.002,---,13.993,0.195,11.5,0.025,11.376,0.022
WISEA J161730.65+504255.9,'---,2019ekj,II,2.7,0.045,20.4746,0.1063,20.482,0.162,18.73530006,0.012227,18.35639954,0.009207,18.10470009,0.007635,18.01569939,0.015432,18.25289917,0.031424001,---,---,---,---,---,---,16.276,0.041,16.231,0.101
WISEA J135419.16-385132.6,'---,2019ekn,Ia,1.6,0.265,---,---,---,---,---,---,---,---,---,---,---,---,---,---,14.353,0.05,13.604,0.063,13.196,0.051,16.962,0.098,16.074,0.152
WISEA J184852.35+212120.6,'---,2019eks,Ia,5.4,1.553,---,---,---,---,15.9385004,0.000754,15.37489986,0.000555,15.15779972,0.000536,15.07400036,0.000798,14.97420025,0.001452,15.644,0.067,15.017,0.076,14.627,0.118,13.482,0.025,13.564,0.03
NGC 2919,0.008109,2019enr,II,11.78462325,0.077,---,---,14.877,0.005,15.70240021,0.001487,13.73579979,0.000456,13.50220013,0.000391,13.42479992,0.000772,13.30620003,0.001534,14.753,0.138,13.884,0.143,13.69,0.132,11.699,0.023,11.661,0.024
WISEA J112942.52+243825.7,'---,2019ens,Ia,1.2,0,21.7278,0.2653,20.339,0.089,19.19260025,0.013764,18.76930046,0.010799,18.47999954,0.010685,18.44490051,0.016767999,18.41970062,0.031245001,13.942,0.045,13.169,0.054,13.006,0.05,16.359,0.07,16.715,0.319
ESO 035- G 018,0.005891,2019esa,IIn,11.87141379,0.857,16.1068,0.0229,---,---,---,---,---,---,---,---,---,---,---,---,14.144,0.157,13.174,0.183,12.904,0.125,10.991,0.022,10.969,0.02
WISEA J210607.39+145910.6,0.029987,2019etc,Ia,19.3,0.337,---,---,---,---,16.05109978,0.000922,14.75030041,0.000796,14.30090046,0.000612,14.15390015,0.001261,13.96650028,0.002247,15.579,0.083,14.789,0.095,14.628,0.131,12.054,0.023,12.055,0.024
WISEA J191403.26-231219.2,'---,2019euw,Ia,19.2,0.685,---,---,---,---,17.21969986,0.004011,16.02549934,0.002085,15.60750008,0.001434,15.40890026,0.002939,15.30039978,0.006089,14.292,0.058,13.507,0.055,13.251,0.052,12.991,0.024,12.942,0.031
